Record ID,Agency Code,Agency_Name,Agency_Type,City,State,Year,Month,Incident,Crime_Type,Crime Solved,Victim_Sex,Victim Age,Victim Race,Victim Ethnicity,Perpetrator Sex,Perpetrator Age,Perpetrator Race,Perpetrator Ethnicity,Relationship,Weapon,Victim Count,Perpetrator Count,Record Source
793,AZ00406,Payson,Municipal Police,Gila,Arizona,1980,October,1,Murder or Manslaughter,Yes,Female,78,White,Not Hispanic,Male,93,White,Not Hispanic,Wife,Handgun,0,0,FBI
794,AZ00407,Winkelman,Municipal Police,Gila,Arizona,1980,December,1,Murder or Manslaughter,Yes,Male,39,White,Hispanic,Male,35,White,Hispanic,Acquaintance,Blunt Object,0,1,FBI
795,AZ00505,Thatcher,Municipal Police,Graham,Arizona,1980,April,1,Murder or Manslaughter,Yes,Female,22,White,Not Hispanic,Male,23,White,Not Hispanic,Wife,Handgun,0,0,FBI
796,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,January,3,Murder or Manslaughter,No,Male,99,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,1,0,FBI
797,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,January,1,Murder or Manslaughter,Yes,Male,22,White,Not Hispanic,Male,25,White,Not Hispanic,Acquaintance,Strangulation,0,1,FBI
798,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,January,2,Murder or Manslaughter,Yes,Male,22,White,Not Hispanic,Male,18,White,Not Hispanic,Stranger,Knife,0,2,FBI
799,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,January,3,Murder or Manslaughter,No,Female,99,White,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,1,0,FBI
800,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,February,1,Murder or Manslaughter,Yes,Male,29,White,Not Hispanic,Male,30,White,Not Hispanic,Stranger,Shotgun,0,0,FBI
801,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,February,2,Murder or Manslaughter,Yes,Female,20,White,Not Hispanic,Male,34,White,Not Hispanic,Acquaintance,Strangulation,0,0,FBI
802,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,February,3,Murder or Manslaughter,Yes,Male,23,Black,Not Hispanic,Female,29,White,Not Hispanic,Stranger,Handgun,0,0,FBI
803,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,March,1,Murder or Manslaughter,No,Male,17,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
804,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,March,2,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,55,White,Not Hispanic,Acquaintance,Rifle,0,0,FBI
805,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,May,1,Murder or Manslaughter,Yes,Female,84,White,Not Hispanic,Male,77,White,Not Hispanic,Wife,Blunt Object,0,0,FBI
806,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,June,1,Murder or Manslaughter,Yes,Male,27,White,Hispanic,Male,36,White,Hispanic,Acquaintance,Knife,0,0,FBI
807,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,July,1,Murder or Manslaughter,No,Male,23,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
808,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,August,1,Murder or Manslaughter,No,Female,25,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
809,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,August,2,Murder or Manslaughter,Yes,Male,50,White,Not Hispanic,Female,41,White,Not Hispanic,Husband,Rifle,0,0,FBI
810,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,August,3,Murder or Manslaughter,Yes,Female,70,White,Not Hispanic,Male,73,White,Not Hispanic,Wife,Handgun,0,0,FBI
811,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,August,4,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,20,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
812,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,August,5,Murder or Manslaughter,No,Male,46,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
813,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,August,6,Murder or Manslaughter,No,Male,23,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
814,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,September,1,Murder or Manslaughter,Yes,Male,32,White,Hispanic,Male,32,White,Not Hispanic,Stranger,Handgun,0,0,FBI
815,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,September,2,Murder or Manslaughter,Yes,Male,18,White,Not Hispanic,Male,18,White,Not Hispanic,Acquaintance,Knife,0,0,FBI
816,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,September,3,Murder or Manslaughter,Yes,Male,53,White,Not Hispanic,Male,31,White,Not Hispanic,Stranger,Blunt Object,0,0,FBI
817,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,September,4,Manslaughter by Negligence,Yes,Male,10,White,Not Hispanic,Male,13,White,Not Hispanic,Neighbor,Shotgun,0,0,FBI
818,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,October,1,Murder or Manslaughter,No,Male,31,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
819,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,October,2,Murder or Manslaughter,No,Female,71,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
820,AZ00700,Maricopa,Sheriff,Maricopa,Arizona,1980,November,1,Murder or Manslaughter,No,Female,15,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
821,AZ00701,Avondale,Municipal Police,Maricopa,Arizona,1980,February,1,Murder or Manslaughter,Yes,Male,30,White,Hispanic,Male,30,White,Hispanic,Stranger,Handgun,0,0,FBI
822,AZ00703,Buckeye,Municipal Police,Maricopa,Arizona,1980,October,1,Murder or Manslaughter,Yes,Male,50,Black,Not Hispanic,Male,21,White,Not Hispanic,Acquaintance,Handgun,0,3,FBI
823,AZ00705,Chandler,Municipal Police,Maricopa,Arizona,1980,July,1,Murder or Manslaughter,Yes,Male,22,White,Hispanic,Male,31,White,Hispanic,Acquaintance,Handgun,0,1,FBI
824,AZ00705,Chandler,Municipal Police,Maricopa,Arizona,1980,November,1,Murder or Manslaughter,Yes,Female,29,Native American/Alaska Native,Not Hispanic,Male,33,Native American/Alaska Native,Not Hispanic,Girlfriend,Knife,0,0,FBI
825,AZ00707,El Mirage,Municipal Police,Maricopa,Arizona,1980,January,1,Murder or Manslaughter,Yes,Male,64,White,Not Hispanic,Male,20,Native American/Alaska Native,Not Hispanic,Mother,Knife,1,0,FBI
826,AZ00707,El Mirage,Municipal Police,Maricopa,Arizona,1980,January,1,Murder or Manslaughter,Yes,Female,62,White,Not Hispanic,Male,20,Native American/Alaska Native,Not Hispanic,Mother,Knife,1,0,FBI
827,AZ00709,Gila Bend,Municipal Police,Maricopa,Arizona,1980,May,1,Murder or Manslaughter,Yes,Male,23,White,Not Hispanic,Male,33,Black,Not Hispanic,Stranger,Handgun,0,0,FBI
828,AZ00713,Glendale,Municipal Police,Maricopa,Arizona,1980,May,1,Murder or Manslaughter,Yes,Female,50,White,Not Hispanic,Male,46,White,Not Hispanic,Wife,Handgun,0,0,FBI
829,AZ00713,Glendale,Municipal Police,Maricopa,Arizona,1980,August,1,Murder or Manslaughter,Yes,Female,33,White,Not Hispanic,Male,33,White,Not Hispanic,Girlfriend,Handgun,0,0,FBI
830,AZ00713,Glendale,Municipal Police,Maricopa,Arizona,1980,August,2,Murder or Manslaughter,Yes,Male,33,White,Hispanic,Male,31,White,Hispanic,Acquaintance,Handgun,0,0,FBI
831,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,November,1,Murder or Manslaughter,Yes,Female,75,White,Not Hispanic,Male,23,White,Not Hispanic,Acquaintance,Blunt Object,1,0,FBI
832,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,January,1,Murder or Manslaughter,Yes,Male,28,White,Not Hispanic,Male,26,White,Not Hispanic,Acquaintance,Shotgun,0,0,FBI
833,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,January,2,Murder or Manslaughter,No,Female,14,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Strangulation,0,0,FBI
834,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,February,1,Murder or Manslaughter,Yes,Male,56,White,Not Hispanic,Male,16,White,Hispanic,Stranger,Handgun,0,1,FBI
835,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,April,1,Murder or Manslaughter,Yes,Female,41,White,Not Hispanic,Male,40,White,Not Hispanic,Wife,Rifle,0,0,FBI
836,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,June,1,Murder or Manslaughter,Yes,Male,22,White,Not Hispanic,Male,23,White,Not Hispanic,Friend,Rifle,0,0,FBI
837,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,June,2,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,26,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
838,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,August,1,Murder or Manslaughter,Yes,Male,8,White,Not Hispanic,Male,13,White,Not Hispanic,Friend,Handgun,0,0,FBI
839,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,September,1,Murder or Manslaughter,Yes,Female,37,Native American/Alaska Native,Not Hispanic,Male,37,Native American/Alaska Native,Not Hispanic,Girlfriend,Handgun,0,0,FBI
840,AZ00717,Mesa,Municipal Police,Maricopa,Arizona,1980,November,1,Murder or Manslaughter,Yes,Male,82,White,Not Hispanic,Male,23,White,Not Hispanic,Acquaintance,Blunt Object,1,0,FBI
841,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,December,11,Murder or Manslaughter,Yes,Female,70,White,Not Hispanic,Male,41,White,Not Hispanic,Stranger,Handgun,1,2,FBI
842,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,1,Murder or Manslaughter,Yes,Male,17,White,Hispanic,Male,16,White,Not Hispanic,Stranger,Shotgun,0,0,FBI
843,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,2,Murder or Manslaughter,Yes,Male,17,White,Hispanic,Male,25,White,Hispanic,Stranger,Rifle,0,0,FBI
844,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,3,Murder or Manslaughter,Yes,Male,22,White,Hispanic,Male,20,White,Hispanic,Stranger,Handgun,0,0,FBI
845,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,4,Murder or Manslaughter,Yes,Male,28,White,Not Hispanic,Male,29,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
846,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,5,Murder or Manslaughter,Yes,Male,22,White,Not Hispanic,Male,24,White,Not Hispanic,Acquaintance,Knife,0,0,FBI
847,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,6,Murder or Manslaughter,Yes,Male,45,Black,Not Hispanic,Male,0,Black,Not Hispanic,Unknown,Handgun,0,0,FBI
848,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,7,Murder or Manslaughter,No,Male,50,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Strangulation,0,0,FBI
849,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,8,Murder or Manslaughter,No,Male,55,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Suffocation,0,0,FBI
850,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,9,Murder or Manslaughter,Yes,Male,1,White,Not Hispanic,Male,22,White,Not Hispanic,Acquaintance,Blunt Object,0,0,FBI
851,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,January,10,Murder or Manslaughter,No,Male,78,Native American/Alaska Native,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
852,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,1,Murder or Manslaughter,No,Male,63,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
853,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,2,Murder or Manslaughter,Yes,Male,22,White,Not Hispanic,Male,21,White,Not Hispanic,Stranger,Knife,0,2,FBI
854,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,3,Murder or Manslaughter,Yes,Male,21,Black,Not Hispanic,Female,19,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
855,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,4,Murder or Manslaughter,Yes,Male,48,White,Hispanic,Male,25,White,Hispanic,Stranger,Knife,0,0,FBI
856,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,5,Murder or Manslaughter,Yes,Male,25,White,Not Hispanic,Male,21,White,Not Hispanic,Stranger,Handgun,0,1,FBI
857,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,6,Murder or Manslaughter,Yes,Female,0,White,Hispanic,Male,19,White,Hispanic,Stranger,Blunt Object,0,0,FBI
858,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,7,Murder or Manslaughter,Yes,Male,19,Black,Not Hispanic,Male,16,White,Hispanic,Acquaintance,Handgun,0,0,FBI
859,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,8,Murder or Manslaughter,Yes,Male,40,Black,Not Hispanic,Male,65,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
860,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,9,Murder or Manslaughter,No,Male,31,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
861,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,February,10,Murder or Manslaughter,Yes,Male,17,Black,Not Hispanic,Male,15,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
862,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,March,1,Murder or Manslaughter,No,Male,62,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
863,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,March,2,Murder or Manslaughter,Yes,Female,1,White,Not Hispanic,Male,23,White,Hispanic,Acquaintance,Blunt Object,0,0,FBI
864,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,March,3,Murder or Manslaughter,Yes,Male,19,White,Not Hispanic,Male,37,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
865,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,March,4,Murder or Manslaughter,Yes,Male,31,White,Not Hispanic,Male,17,White,Hispanic,Stranger,Knife,0,0,FBI
866,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,March,5,Murder or Manslaughter,Yes,Female,25,White,Not Hispanic,Male,20,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
867,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,March,6,Murder or Manslaughter,Yes,Male,22,White,Not Hispanic,Male,60,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
868,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,March,7,Murder or Manslaughter,No,Male,56,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
869,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,March,8,Murder or Manslaughter,No,Female,1,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
870,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,1,Murder or Manslaughter,Yes,Male,21,White,Hispanic,Male,27,White,Not Hispanic,Stranger,Handgun,0,0,FBI
871,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,2,Murder or Manslaughter,Yes,Male,38,White,Not Hispanic,Male,18,White,Not Hispanic,Father,Rifle,0,0,FBI
872,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,3,Murder or Manslaughter,Yes,Male,31,White,Not Hispanic,Male,53,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
873,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,4,Murder or Manslaughter,Yes,Male,17,Black,Not Hispanic,Male,19,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
874,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,5,Murder or Manslaughter,No,Male,15,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
875,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,6,Murder or Manslaughter,Yes,Male,51,Black,Not Hispanic,Male,61,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
876,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,7,Murder or Manslaughter,Yes,Male,40,White,Hispanic,Female,40,White,Hispanic,Husband,Knife,0,0,FBI
877,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,8,Murder or Manslaughter,No,Male,32,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
878,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,9,Murder or Manslaughter,Yes,Female,86,White,Not Hispanic,Male,27,White,Not Hispanic,Stranger,Blunt Object,0,0,FBI
879,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,10,Murder or Manslaughter,No,Female,18,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Strangulation,0,0,FBI
880,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,11,Murder or Manslaughter,Yes,Female,45,White,Hispanic,Male,24,White,Hispanic,Acquaintance,Handgun,0,0,FBI
881,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,April,12,Murder or Manslaughter,Yes,Male,53,Black,Not Hispanic,Female,49,Black,Not Hispanic,Boyfriend,Handgun,0,0,FBI
882,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,1,Murder or Manslaughter,Yes,Male,29,Black,Not Hispanic,Male,0,White,Not Hispanic,Unknown,Handgun,0,0,FBI
883,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,2,Murder or Manslaughter,No,Male,39,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
884,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,3,Murder or Manslaughter,Yes,Male,26,White,Hispanic,Male,60,White,Not Hispanic,Stranger,Handgun,0,0,FBI
885,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,4,Murder or Manslaughter,No,Male,20,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
886,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,5,Murder or Manslaughter,Yes,Female,53,White,Not Hispanic,Male,37,White,Not Hispanic,Mother,Handgun,0,0,FBI
887,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,6,Murder or Manslaughter,Yes,Male,2,White,Hispanic,Male,34,White,Hispanic,Friend,Blunt Object,0,0,FBI
888,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,7,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,34,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
889,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,8,Murder or Manslaughter,Yes,Male,18,Black,Not Hispanic,Male,19,Black,Not Hispanic,Acquaintance,Knife,0,0,FBI
890,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,May,9,Murder or Manslaughter,Yes,Male,18,White,Hispanic,Male,15,White,Hispanic,Stranger,Handgun,0,0,FBI
891,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,June,1,Murder or Manslaughter,Yes,Male,29,White,Not Hispanic,Male,27,White,Not Hispanic,Stranger,Blunt Object,0,0,FBI
892,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,June,2,Murder or Manslaughter,No,Male,51,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
893,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,June,3,Murder or Manslaughter,No,Female,32,Black,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
894,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,June,4,Murder or Manslaughter,No,Male,45,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Blunt Object,0,0,FBI
895,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,June,5,Murder or Manslaughter,Yes,Male,70,White,Not Hispanic,Female,58,White,Not Hispanic,Acquaintance,Handgun,0,0,FBI
896,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,June,6,Murder or Manslaughter,No,Male,20,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
897,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,1,Murder or Manslaughter,No,Male,36,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
898,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,2,Murder or Manslaughter,Yes,Female,1,White,Not Hispanic,Male,22,White,Not Hispanic,Daughter,Blunt Object,0,0,FBI
899,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,3,Murder or Manslaughter,Yes,Male,25,Black,Not Hispanic,Male,34,Black,Not Hispanic,Acquaintance,Knife,0,0,FBI
900,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,4,Murder or Manslaughter,Yes,Male,38,White,Not Hispanic,Male,18,White,Hispanic,Acquaintance,Rifle,0,0,FBI
901,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,5,Murder or Manslaughter,Yes,Female,22,White,Hispanic,Male,23,White,Hispanic,Sister,Handgun,0,0,FBI
902,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,6,Murder or Manslaughter,Yes,Male,19,White,Not Hispanic,Male,17,White,Hispanic,Stranger,Handgun,0,0,FBI
903,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,7,Murder or Manslaughter,Yes,Female,34,White,Not Hispanic,Male,37,White,Not Hispanic,Wife,Knife,0,0,FBI
904,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,8,Murder or Manslaughter,Yes,Male,84,White,Not Hispanic,Male,29,Black,Not Hispanic,Stranger,Handgun,0,0,FBI
905,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,July,9,Murder or Manslaughter,Yes,Male,43,White,Not Hispanic,Female,39,White,Not Hispanic,Husband,Handgun,0,0,FBI
906,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,August,1,Murder or Manslaughter,Yes,Female,52,White,Not Hispanic,Male,27,White,Not Hispanic,Mother,Blunt Object,0,0,FBI
907,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,August,2,Murder or Manslaughter,Yes,Male,20,White,Hispanic,Male,17,White,Hispanic,Acquaintance,Knife,0,2,FBI
908,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,August,3,Murder or Manslaughter,Yes,Male,46,White,Hispanic,Male,54,White,Not Hispanic,Acquaintance,Blunt Object,0,0,FBI
909,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,August,4,Murder or Manslaughter,No,Male,23,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Firearm,0,0,FBI
910,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,August,5,Murder or Manslaughter,Yes,Male,25,Black,Not Hispanic,Male,25,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
911,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,August,6,Murder or Manslaughter,Yes,Male,57,Black,Not Hispanic,Male,54,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
912,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,September,1,Murder or Manslaughter,No,Female,57,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
913,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,September,2,Murder or Manslaughter,No,Male,33,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
914,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,September,3,Murder or Manslaughter,Yes,Male,25,White,Not Hispanic,Male,38,White,Not Hispanic,Stranger,Handgun,0,0,FBI
915,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,September,4,Murder or Manslaughter,No,Male,20,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
916,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,September,5,Murder or Manslaughter,No,Male,40,Native American/Alaska Native,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Knife,0,0,FBI
917,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,September,6,Murder or Manslaughter,Yes,Male,28,Black,Not Hispanic,Male,27,White,Not Hispanic,Stranger,Handgun,0,0,FBI
918,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,September,7,Murder or Manslaughter,Yes,Male,27,White,Not Hispanic,Male,49,White,Not Hispanic,Son,Handgun,0,0,FBI
919,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,September,8,Murder or Manslaughter,Yes,Male,24,Black,Not Hispanic,Male,25,Black,Not Hispanic,Acquaintance,Handgun,0,0,FBI
920,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,October,1,Murder or Manslaughter,No,Male,44,White,Not Hispanic,Unknown,0,Unknown,Unknown,Unknown,Unknown,0,0,FBI
921,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,October,2,Murder or Manslaughter,Yes,Female,20,Native American/Alaska Native,Not Hispanic,Male,27,White,Hispanic,Stranger,Knife,0,0,FBI
922,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,October,3,Murder or Manslaughter,No,Male,36,White,Hispanic,Unknown,0,Unknown,Unknown,Unknown,Handgun,0,0,FBI
923,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,October,4,Murder or Manslaughter,Yes,Female,35,White,Not Hispanic,Male,50,White,Not Hispanic,Acquaintance,Blunt Object,0,0,FBI
924,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,October,5,Murder or Manslaughter,Yes,Male,29,Black,Not Hispanic,Female,27,Black,Not Hispanic,Husband,Handgun,0,0,FBI
925,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,October,6,Murder or Manslaughter,Yes,Female,35,White,Not Hispanic,Male,60,White,Not Hispanic,Wife,Handgun,0,0,FBI
926,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,October,7,Murder or Manslaughter,Yes,Male,31,White,Not Hispanic,Male,24,White,Not Hispanic,Stranger,Handgun,0,0,FBI
927,AZ00723,Phoenix,Municipal Police,Maricopa,Arizona,1980,October,8,Murder or Manslaughter,Yes,Male,21,Black,Not Hispanic,Male,18,Black,Not Hispanic,Acquaintance,Rifle,0,0,FBI
